#weapon id

CHARGE_AXE,00_0016,剧毒之泪/剧毒盾斧

CHARGE_AXE,00_0017,海龙暴风雨/雷盾斧胜者漩涡

CHARGE_AXE,00_0018,盾斧觜宿一/叛盾斧觜宿一

CHARGE_AXE,00_0019,代价的深渊齿轮

CHARGE_AXE,00_0020,护锁刃盾斧/护锁刃盾斧·高文

CHARGE_AXE,00_0021,白炽斧耶利米/炽光斧耶利米

CHARGE_AXE,00_0023,锁刃盾斧/锁刃盾斧·高文

CHARGE_AXE,00_0025,ChargeAxe_91

CHARGE_AXE,01_0000,混铅盾斧/合金盾斧

CHARGE_AXE,01_0003,骨制兵装/硬骨兵装

CHARGE_AXE,10_0000,白炎盾斧/湮灭护火盾斧

CHARGE_AXE,10_0001,异界之炎/遗恨

CHARGE_AXE,10_0002,机械防御者/时间齿轮(原始)

GUN_LANCE,00_0000,希望铳枪/期冀铳枪

GUN_LANCE,00_0001,炎尾炮

GUN_LANCE,00_0002,喷火炎尾铳枪

GUN_LANCE,00_0003,沙海铳枪

GUN_LANCE,00_0004,崩炮沙海铳枪

GUN_LANCE,00_0005,波涛铳枪/狂澜波涛铳枪

GUN_LANCE,00_0006,公主爆裂铳枪/奥特琳德

GUN_LANCE,00_0007,赤色战车/深红战车

GUN_LANCE,00_0008,手腕of暴君/手腕of叛逆

GUN_LANCE,00_0009,甲壳铳枪/刚柔甲壳铳枪

GUN_LANCE,00_0010,赫炎铳枪/赫炎铳枪·迦理迦

GUN_LANCE,00_0011,狐灯枪【沐辉决绝行】/夏蝇荒枪之水守

GUN_LANCE,00_0012,机械加农炮/原初创世纪(满级)

GUN_LANCE,00_0013,毒鸟铳枪/大炮强攻者

GUN_LANCE,00_0014,海龙爆裂铳枪/雷铳枪海龙

GUN_LANCE,00_0015,铳枪败臼一/叛铳枪败臼一

GUN_LANCE,00_0016,白色铳枪/白色加农炮

GUN_LANCE,00_0017,预兆先知创世纪

GUN_LANCE,00_0018,护锁刃铳枪/护锁刃铳枪·鲍斯

GUN_LANCE,00_0020,冻峰金属炮/断崖金属铳

GUN_LANCE,00_0021,白炽铳枪莱拉赫/炽光铳枪莱拉赫

GUN_LANCE,00_0023,麻痹铳枪/黑痹铳枪

GUN_LANCE,00_0024,锁刃铳枪/锁刃铳枪·鲍斯

GUN_LANCE,00_0025,玉米炮/玉米大炮

GUN_LANCE,00_0027,GunLance_90

GUN_LANCE,01_0002,三叉刺刀/三叉锋刃

GUN_LANCE,01_0004,骨铳枪/大骨铳枪

GUN_LANCE,10_0000,白炎战车/闪耀战车

GUN_LANCE,10_0001,机械加农炮/原初创世纪(原始)

GUN_LANCE,10_0002,护雷白矛/战车护雷铳枪

HAMMER,00_0000,缠蛙锤

HAMMER,00_0001,缠蛙强击锤

HAMMER,00_0002,希望大锤/期冀大锤

HAMMER,00_0004,牢狱锤/电击锤

HAMMER,00_0005,沙海锤

HAMMER,00_0006,重击沙海锤

HAMMER,00_0007,沼喷啄锤/沼喷鸩毒锤

HAMMER,00_0008,赤色冲击/火龙碎锤

HAMMER,00_0009,权力of眩惑/权力of恐怖

HAMMER,00_0010,影蜘蛛球锤/影蜘蛛锐棘球锤

HAMMER,00_0011,狱焰锤/恶蛸狱焰锤

HAMMER,00_0012,机械战锤/汪克尔原动机(满级)

HAMMER,00_0013,怪鸟头锤/怪鸟猛砸

HAMMER,00_0014,剧毒怪锤/致命剧毒锤

HAMMER,00_0015,海雷涡流锤/海雷涡流猛锤

HAMMER,00_0016,岩壳锤

HAMMER,00_0017,雪狮哈奴曼锤/狮王哈奴曼锤

HAMMER,00_0018,禁戒牢狱汪克尔

HAMMER,00_0019,护锁刃锤/护锁刃锤·贝德维尔

HAMMER,00_0020,狐锤【玉落弃尘世】/海波挠锤之华石

HAMMER,00_0021,冻峰金属锤/断崖金属锤

HAMMER,00_0022,虚无之锤/罗朗萨丘之暗锤

HAMMER,00_0023,白炽锤乌列尔/炽光锤乌列尔

HAMMER,00_0025,锁刃锤/锁刃锤·贝德维尔

HAMMER,00_0026,铠龙重锤

HAMMER,00_0029,大锤大陵五/叛锤大陵五

HAMMER,00_0033,Hammer_92

HAMMER,01_0000,铁锤/鬼铁

HAMMER,01_0003,大骨锤/沉重岩骨锤

HAMMER,10_0000,白炎碎/火神白炎碎

HAMMER,10_0001,护雷白锤/闪电护雷锤

HAMMER,10_0002,机械战锤/汪克尔原动机(原始)

HEAVY_BOWGUN,00_0000,缠蛙破坏炮

HEAVY_BOWGUN,00_0001,缠蛙鸣放炮

HEAVY_BOWGUN,00_0003,希望加农炮/期冀加农炮

HEAVY_BOWGUN,00_0004,强力放臭者/狂野放臭者

HEAVY_BOWGUN,00_0005,波涛炮/狂澜波涛炮

HEAVY_BOWGUN,00_0006,沼喷狙击炮/沼喷蛛毒重弩

HEAVY_BOWGUN,00_0007,妃龙炮【远击】/妃龙炮【飞击】

HEAVY_BOWGUN,00_0008,导火索of危机/导火索of灭绝

HEAVY_BOWGUN,00_0009,影蜘蛛破坏弩/破坏者猎弩

HEAVY_BOWGUN,00_0010,狱焰炮/恶蛸狱焰炮

HEAVY_BOWGUN,00_0011,机械破坏炮/远古抓取者(满级)

HEAVY_BOWGUN,00_0012,怪鸟炮/怪鸟大炮

HEAVY_BOWGUN,00_0013,战车魔术师/战车黑法师

HEAVY_BOWGUN,00_0014,海龙闪击/雷炮海龙电击

HEAVY_BOWGUN,00_0015,重弩天仓一/叛炮天仓一

HEAVY_BOWGUN,00_0016,铠龙怒吼/铠龙终极怒吼

HEAVY_BOWGUN,00_0017,战栗统治抓取者

HEAVY_BOWGUN,00_0018,护锁刃炮/护锁刃炮·帕拉梅德斯

HEAVY_BOWGUN,00_0019,狐重炮【风过云雾散】/撤步山炮之御车

HEAVY_BOWGUN,00_0020,冻峰金属步枪/断崖金属炮

HEAVY_BOWGUN,00_0021,白炽炮梅塔特隆/炽光炮梅塔特隆

HEAVY_BOWGUN,00_0023,锁刃炮/锁刃炮·帕拉梅德斯

HEAVY_BOWGUN,00_0024,HeavyBowgun_93

HEAVY_BOWGUN,01_0000,铁制突击弩/钢铁突击弩

HEAVY_BOWGUN,01_0001,骨制发射器/坚骨发射器

HEAVY_BOWGUN,10_0000,护雷白炮/导弹护雷重弩

HEAVY_BOWGUN,10_0001,机械破坏炮/远古抓取者(原始)

LANCE,00_0000,辟荒枪

LANCE,00_0001,德别尔辟荒枪

LANCE,00_0002,沙海长枪

LANCE,00_0003,穿刺沙海枪

LANCE,00_0004,希望长枪/期冀长枪

LANCE,00_0005,炎尾长枪

LANCE,00_0006,喷火炎尾长枪

LANCE,00_0007,刺花长枪

LANCE,00_0008,毒蛛刺花长枪

LANCE,00_0009,沼喷穿刺针/沼喷鲀毒长枪

LANCE,00_0010,煌雷枪/煌雷霹雳枪

LANCE,00_0011,赤尾长枪/日珥刺矛

LANCE,00_0012,护盾of诚信/护盾of酷热

LANCE,00_0013,风月牙枪/突蚀风月牙枪

LANCE,00_0014,狱焰长枪/恶蛸狱焰长枪

LANCE,00_0015,狐枪【知谢芬芳益】/君着笠枪之突刺

LANCE,00_0016,机械长枪/摩天楼(满级)

LANCE,00_0017,十字长枪/高级十字长枪

LANCE,00_0018,长枪天囷一/叛枪天囷一

LANCE,00_0019,铠龙豪枪/铠龙激枪

LANCE,00_0020,天涯圣枪摩天楼

LANCE,00_0021,护锁刃枪/护锁刃枪·加雷斯

LANCE,00_0022,白炽枪西塔尔/炽光枪西塔尔

LANCE,00_0024,锁刃枪/锁刃枪·加雷斯

LANCE,00_0025,巴别塔

LANCE,00_0028,Lance_94

LANCE,00_0030,圣骑士长枪

LANCE,01_0002,铬钢钻头/铬钢长枪

LANCE,01_0004,骨长枪/硬骨枪

LANCE,10_0000,白炎尾枪/闪耀之柱

LANCE,10_0001,异界旋火/遗憾

LANCE,10_0002,护辟荒枪/狂暴护辟荒枪

LANCE,10_0003,机械长枪/摩天楼(原始)

LIGHT_BOWGUN,00_0001,希望轻弩/期冀轻弩

LIGHT_BOWGUN,00_0002,桃毛突击/桃毛争斗

LIGHT_BOWGUN,00_0003,辟裂弩

LIGHT_BOWGUN,00_0004,奥尔迈辟裂弩

LIGHT_BOWGUN,00_0005,煌雷弩/煌雷霹雳弩

LIGHT_BOWGUN,00_0006,女武神之火/女武神烈火

LIGHT_BOWGUN,00_0007,火龙炮/凤仙火龙炮

LIGHT_BOWGUN,00_0008,光阴of洁白/光阴of疯狂

LIGHT_BOWGUN,00_0009,风剪轻弩/击蚀风剪轻弩

LIGHT_BOWGUN,00_0010,狱焰轻弩/恶蛸狱焰轻弩

LIGHT_BOWGUN,00_0011,赫炎甲轻弩/赫炎甲弩·因揭陀

LIGHT_BOWGUN,00_0012,机械爆风弩/英魂灭尽(满级)

LIGHT_BOWGUN,00_0013,怪鸟之怒/怪鸟反击

LIGHT_BOWGUN,00_0014,雷炮雷霆交叉/雷迅炮雷霆交叉

LIGHT_BOWGUN,00_0015,轻弩尾宿八/叛弩尾宿八

LIGHT_BOWGUN,00_0016,泰坦榴弹弩/泰坦战车弩

LIGHT_BOWGUN,00_0017,雪狮之尾/雪尾弹射

LIGHT_BOWGUN,00_0018,荆冠受难英魂灭尽

LIGHT_BOWGUN,00_0019,护锁刃轻弩/护锁刃轻弩·凯

LIGHT_BOWGUN,00_0020,白炽铳凯亚/炽光铳凯亚

LIGHT_BOWGUN,00_0022,锁刃突袭弩/锁刃轻弩·凯

LIGHT_BOWGUN,00_0024,狐水铳【滴滴映此生】/飞燕轻弩之水珠

LIGHT_BOWGUN,00_0026,LightBowgun_95

LIGHT_BOWGUN,01_0000,迅击炼弩/高能迅击炼弩

LIGHT_BOWGUN,01_0001,猎枪/能量步枪

LIGHT_BOWGUN,10_0000,护火龙炮/白凤护火龙炮

LIGHT_BOWGUN,10_0001,异界铳火/遗灵

LIGHT_BOWGUN,10_0002,护辟裂弩/狂暴护辟裂弩

LIGHT_BOWGUN,10_0003,护雷白弹/弹丸护雷弩

LIGHT_BOWGUN,10_0004,机械爆风弩/英魂灭尽(原始)

LONG_SWORD,00_0000,兽颚/巨颚

LONG_SWORD,00_0001,辟豪剑

LONG_SWORD,00_0002,机械大剑/英勇变形大剑(满级)

LONG_SWORD,00_0003,檀君辟豪剑

LONG_SWORD,00_0004,希望大剑/期冀大剑

LONG_SWORD,00_0005,女武神骨剑/齐格琳德王后

LONG_SWORD,00_0006,炎尾大剑

LONG_SWORD,00_0007,火种炎尾大剑

LONG_SWORD,00_0008,赤翼/火龙大剑

LONG_SWORD,00_0009,自尊of黑影/自尊of黑暗

LONG_SWORD,00_0010,影蜘蛛巨剑/影蜘蛛狂刃

LONG_SWORD,00_0011,狱焰大剑/恶蛸狱焰大剑

LONG_SWORD,00_0012,斩首刀【鸡】/斩首刀【军鸡】

LONG_SWORD,00_0013,屠戮者/毒王

LONG_SWORD,00_0014,海龙大剑/超海龙大剑

LONG_SWORD,00_0015,大剑参宿七/叛断刀参宿七

LONG_SWORD,00_0016,忘却之碑英勇大剑

LONG_SWORD,00_0017,护锁刃大剑/护锁刃大剑·兰马洛克

LONG_SWORD,00_0018,狐大剑【夜宿樱花树】/茜霞紫剑之朝斩

LONG_SWORD,00_0019,冻峰金属剑/断崖金属剑

LONG_SWORD,00_0020,虚无大剑/普林西普之暗大剑

LONG_SWORD,00_0021,白炽剑维亚/炽光剑维亚

LONG_SWORD,00_0023,麻痹大剑/黑痹大剑

LONG_SWORD,00_0024,锁刃大剑/锁刃大剑·兰马洛克

LONG_SWORD,00_0027,冷冻旗鱼/冷冻四鳍旗鱼

LONG_SWORD,00_0030,LongSword_97

LONG_SWORD,00_0031,暗影使者/暗影使者·真

LONG_SWORD,00_0032,碎裂封镜之剑/碎裂封镜之剑【龙窝】

LONG_SWORD,01_0002,骨刃/斩骨大剑

LONG_SWORD,01_0004,破坏者大剑

LONG_SWORD,01_0006,藏钩大剑

LONG_SWORD,10_0000,白炎翼剑/龙翼白炎剑

LONG_SWORD,10_0001,护辟豪剑/狂暴护辟豪剑

LONG_SWORD,10_0002,护雷白剑/狂暴护雷大剑

LONG_SWORD,10_0003,机械大剑/英勇变形大剑(原始)

ROD,00_0000,缠蛙棍

ROD,00_0001,缠蛙强跃棍

ROD,00_0002,希望虫棍/期冀虫棍

ROD,00_0003,刺花棍

ROD,00_0004,毒蛛刺花棍

ROD,00_0005,沙海长刃

ROD,00_0006,跃动沙海棍

ROD,00_0007,煌雷棍/煌雷霹雳棍

ROD,00_0008,公主宝器/女王宝器

ROD,00_0009,火龙棍/火龙棍【炎舞】

ROD,00_0010,狙击of戏法/狙击of变幻

ROD,00_0011,潜行虫棍/隐秘潜行虫棍

ROD,00_0012,赫炎三叉戟/赫炎叉戟·跋陀罗

ROD,00_0013,机械刃棍/双重螺旋(满级)

ROD,00_0014,怪鸟矛/赤甲大嘴之怪鸟矛

ROD,00_0015,虫棍河鼓二/叛棍河鼓二

ROD,00_0016,铠龙坚骨棍/铠龙焦土棍

ROD,00_0017,暴雪棍/皓白暴雪棍

ROD,00_0018,堕世之泪双重螺旋

ROD,00_0019,护锁刃戟/护锁刃戟·陶尔

ROD,00_0020,冻峰金属棍/断崖金属棍

ROD,00_0021,白炽棍卡提勒/炽光棍卡提勒

ROD,00_0023,锁刃戟/锁刃戟·陶尔

ROD,00_0024,先锋团长杖/先锋团长杖【皆传】

ROD,00_0026,狐薙刀【秋风引枝露】/薹草长薙之漩涡

ROD,00_0028,雷棍三叉戟/雷叉棍海龙戟

ROD,00_0030,Rod_95

ROD,00_0031,欧米茄之杖/欧米茄之杖·真

ROD,01_0001,钢铁疾风/铬钢疾风

ROD,01_0003,骨制虫棍/舞空长刃

ROD,10_0000,护火龙棍/护火龙棍【白妙】

ROD,10_0001,异界三钴杵/遗戒

ROD,10_0002,护雷白杖/狂暴护雷杖

ROD,10_0003,机械刃棍/双重螺旋(原始)

RodInsect,03_0000,绿金龟

RodInsect,03_0001,茶金龟

RodInsect,03_0003,原初锹形虫

RodInsect,03_0004,帝王公牛锹形虫

RodInsect,03_0005,女王飞虫

RodInsect,03_0006,亮翅虾蜂

RodInsect,03_0007,土蝼蛄

RodInsect,03_0008,利爪鲎虫

RodInsect,03_0009,风雾蛾

RodInsect,03_0010,大西纳托虫

RodInsect,03_0011,西纳托拟态虫

RodInsect,03_0013,短角独角仙

RodInsect,03_0014,铲刃独角仙

RodInsect,03_0015,巨角蝉

RodInsect,03_0016,大口瓢虫

RodInsect,03_0017,坚甲瓢虫

RodInsect,03_0018,圆龟金花虫

RodInsect,03_0019,展翅蛾

RodInsect,03_0020,敛翅长蛾

RodInsect,03_0021,叠翅凤蝶

RodInsect,03_0022,迷你欧米茄

SHORT_SWORD,00_0002,炎尾短匕

SHORT_SWORD,00_0003,火灶炎尾剑

SHORT_SWORD,00_0004,缠蛙狼牙棒

SHORT_SWORD,00_0005,缠蛙强劈棒

SHORT_SWORD,00_0006,单手剑星宿一/叛牙星宿一

SHORT_SWORD,00_0007,希望之剑/期冀之剑

SHORT_SWORD,00_0008,沙海剑

SHORT_SWORD,00_0009,切斩沙海剑

SHORT_SWORD,00_0010,煌雷剑/煌雷霹雳剑

SHORT_SWORD,00_0011,公主细剑/女王细剑

SHORT_SWORD,00_0012,炙热锐剑/日冕短剑

SHORT_SWORD,00_0013,生命of检验者/生命of探索者

SHORT_SWORD,00_0014,影蜘蛛盾剑/影蜘蛛之剑

SHORT_SWORD,00_0015,赫炎护剑/赫炎护剑·苏频陀

SHORT_SWORD,00_0016,剧毒毁灭/致命剧毒剑

SHORT_SWORD,00_0017,海龙剑/高等海龙剑

SHORT_SWORD,00_0018,机械剑/真实之凿(满级)

SHORT_SWORD,00_0019,铠龙重剑/泰坦重剑

SHORT_SWORD,00_0020,雪白双刃弯刀/狮子双刃弯刀

SHORT_SWORD,00_0021,破灭祷词之凿

SHORT_SWORD,00_0022,护锁刃剑/护锁刃剑·亚瑟

SHORT_SWORD,00_0023,冻峰金属杖/断崖金属杖

SHORT_SWORD,00_0024,虚无之剑/科黛之暗弯刀

SHORT_SWORD,00_0025,白炽单手剑米迦勒/炽光单手剑米迦勒

SHORT_SWORD,00_0027,刺花短剑

SHORT_SWORD,00_0028,锁刃剑/锁刃剑·亚瑟

SHORT_SWORD,00_0029,矿工十字镐/鹤嘴剑猛挖

SHORT_SWORD,00_0030,狐扇【飞花实可叹】/鲜红彩扇之薄重

SHORT_SWORD,00_0033,毒蛛刺花剑

SHORT_SWORD,00_0034,ShortSword_106

SHORT_SWORD,00_0035,欧米茄之剑/欧米茄之剑·真

SHORT_SWORD,00_0036,猫？拳/喵喵棒

SHORT_SWORD,01_0001,骨制反曲刀/领袖反曲刀

SHORT_SWORD,01_0002,青年铁剑/成才重铁剑

SHORT_SWORD,10_0000,白炎之刃/熔白之刃

SHORT_SWORD,10_0002,护雷白刃/狂暴护雷刃

SHORT_SWORD,10_0003,机械剑/真实之凿(原始)

SLASH_AXE,00_0000,希望之斧/期冀斩斧

SLASH_AXE,00_0001,刺花斩斧

SLASH_AXE,00_0002,毒蛛刺花斩斧

SLASH_AXE,00_0003,桃毛斩斧/桃毛百战斩斧

SLASH_AXE,00_0004,辟暴斧

SLASH_AXE,00_0005,北风熊灵辟暴斧

SLASH_AXE,00_0006,波涛斩斧/狂澜波涛斩斧

SLASH_AXE,00_0007,龙姬斩斧/破盾者

SLASH_AXE,00_0008,喷射烈炎斩斧/吞噬烈炎斩斧

SLASH_AXE,00_0009,意志of轮廓/意志of心灵

SLASH_AXE,00_0010,风戟斩斧/裂蚀风戟斩斧

SLASH_AXE,00_0011,狱焰斩斧/恶蛸狱焰斩斧

SLASH_AXE,00_0012,机械锯斧/典雅锯刃(满级)

SLASH_AXE,00_0013,怪鸟火斧/怪鸟撕裂火斧

SLASH_AXE,00_0014,雷光战斧/高压雷光战斧

SLASH_AXE,00_0015,斩斧毕宿五/叛伐斧毕宿五

SLASH_AXE,00_0016,邪念征服锯刃

SLASH_AXE,00_0017,护锁刃斩斧/护锁刃斩斧·珀西瓦里

SLASH_AXE,00_0018,狐斩斧【子规啼离恨】/淌雨流斧之雕字

SLASH_AXE,00_0019,虚无斩斧/布鲁图斯之暗斧

SLASH_AXE,00_0020,白炽斩斧马哈塞亚/炽光斩斧马哈塞亚

SLASH_AXE,00_0022,锁刃斩斧/锁刃斩斧·珀西瓦里

SLASH_AXE,00_0023,SlashAxe_86

SLASH_AXE,01_0001,钢铁迅斧/铬钢迅斧

SLASH_AXE,01_0003,骨制斩斧/粉身碎骨

SLASH_AXE,10_0000,白炎斩斧/皓洁白炎斩斧

SLASH_AXE,10_0001,护辟暴斧/狂暴护辟暴斧

SLASH_AXE,10_0002,护雷白斧/强击护雷斩斧

SLASH_AXE,10_0003,机械锯斧/典雅锯刃(原始)

TACHI,00_0000,辟蛮刀

TACHI,00_0001,山神辟蛮刀

TACHI,00_0002,太刀参宿五/叛刃参宿五

TACHI,00_0003,希望之刀/期冀之刀

TACHI,00_0004,炎尾锉

TACHI,00_0005,火石炎尾锉

TACHI,00_0006,刺花刀

TACHI,00_0007,毒蛛刺花刀

TACHI,00_0008,波涛刀/狂澜波涛刀

TACHI,00_0009,沼喷锯/沼喷刺尾鲷毒锯

TACHI,00_0010,煌雷刀/煌雷霹雳刀

TACHI,00_0011,飞龙刀【翠】/飞龙刀【葵】

TACHI,00_0012,飞龙刀【朱】/飞龙刀【枫】

TACHI,00_0013,钢铁of真实/钢铁of律法

TACHI,00_0014,血泪/血之尖叫

TACHI,00_0015,风钩刀/切蚀风铗刀

TACHI,00_0016,钢铁十字镐/钢铁十字镐【采掘狂】

TACHI,00_0017,机械军刀/次元刀(满级)

TACHI,00_0018,雷刀神雷/神雷斩破刀

TACHI,00_0019,雪狮焰型刀/狮王焰型刀

TACHI,00_0020,斩罪武具次元刀

TACHI,00_0021,护锁刃刀/护锁刃刀·兰斯洛特

TACHI,00_0022,白炽太刀拉斐尔/炽光太刀拉斐尔

TACHI,00_0024,锁刃刀/锁刃刀·兰斯洛特

TACHI,00_0025,狐刀【月照心自明】/玉绳绝刀之斩振

TACHI,00_0028,Tachi_97

TACHI,00_0029,苍星太刀/苍星太刀【舞龙】

TACHI,01_0000,铁刀

TACHI,01_0002,铁锯刀

TACHI,01_0004,骨制弯刀/硬骨弯刀

TACHI,10_0000,飞龙刀【白】/飞龙刀【百合】

TACHI,10_0001,护辟蛮刀/狂暴护辟蛮刀

TACHI,10_0002,护雷白刀/狂暴护雷牙刀

TACHI,10_0003,机械军刀/次元刀(原始)

TWIN_SWORD,00_0000,双剑轩辕十二/叛爪轩辕十二

TWIN_SWORD,00_0002,公会骑士军刀/大师军刀

TWIN_SWORD,00_0003,炎尾双刃

TWIN_SWORD,00_0004,阳极炎尾双刃

TWIN_SWORD,00_0005,刺花双镰

TWIN_SWORD,00_0006,毒蛛刺花双镰

TWIN_SWORD,00_0007,粉红双球锤/古怪双球锤

TWIN_SWORD,00_0008,辟乱刃

TWIN_SWORD,00_0009,阎波梵辟乱刃

TWIN_SWORD,00_0010,波涛双棍/狂澜波涛双棍

TWIN_SWORD,00_0011,雌雄双焰刀/雌雄双龙剑

TWIN_SWORD,00_0012,乌鸦of撕裂者/乌鸦of悬挂者

TWIN_SWORD,00_0013,赫炎双刃/赫炎双刃·半托迦

TWIN_SWORD,00_0014,机械双刃/破镜双刃(满级)

TWIN_SWORD,00_0015,怪鸟双耳/怪鸟双刃

TWIN_SWORD,00_0016,二重战斧/终极战斧

TWIN_SWORD,00_0017,双海龙剑/雷双剑双海龙

TWIN_SWORD,00_0018,铠龙兵士/铠龙勇士

TWIN_SWORD,00_0019,白猿钗/白猿钗【王】

TWIN_SWORD,00_0020,永别破镜之钥

TWIN_SWORD,00_0021,护锁刃双剑/护锁刃双剑·尤文

TWIN_SWORD,00_0022,美味双剑/全熟双剑

TWIN_SWORD,00_0023,冻峰金属双剑/断崖金属双剑

TWIN_SWORD,00_0024,白炽双剑耶利亚/炽光双剑耶利亚

TWIN_SWORD,00_0026,锁刃双剑/锁刃双剑·尤文

TWIN_SWORD,00_0028,希望双匕/期冀双匕

TWIN_SWORD,00_0029,狐双刃【浮世梦如空】/磨刀研刃之切耶

TWIN_SWORD,00_0031,TwinSword_89

TWIN_SWORD,01_0001,双战斧/双战爪

TWIN_SWORD,01_0004,骨斧/狂野战斧

TWIN_SWORD,10_0000,白炎双剑/护卫白炎双剑

TWIN_SWORD,10_0001,异界锁镰/遗却

TWIN_SWORD,10_0002,护辟乱刃/狂暴护辟乱刃

TWIN_SWORD,10_0003,护雷白爪/飓风护雷爪

TWIN_SWORD,10_0004,机械双刃/破镜双刃(原始)

WHISTLE,00_0000,沙海笛

WHISTLE,00_0001,奏鸣沙海笛

WHISTLE,00_0002,辟轰笛

WHISTLE,00_0003,熊之母神辟轰笛

WHISTLE,00_0004,希望号角/期冀号角

WHISTLE,00_0005,邦哥战鼓/康加战鼓

WHISTLE,00_0006,毒笛狂想曲/毒笛狂想曲【狂奏】

WHISTLE,00_0007,海龙角笛/雷笛雷电角

WHISTLE,00_0008,煌雷鼓/煌雷霹雳鼓

WHISTLE,00_0009,女武神战铃/女王之笛

WHISTLE,00_0010,烈焰展翼/火龙笛壮志

WHISTLE,00_0011,音色of哭号/音色of悲痛

WHISTLE,00_0012,赫炎笛/赫炎笛·戍博迦

WHISTLE,00_0013,狐铃【无言亦无声】/雷鸣音铃之乙鸣

WHISTLE,00_0014,机械之音/太古音响(满级)

WHISTLE,00_0015,怪鸟之歌/怪鸟天籁

WHISTLE,00_0016,狩猎笛参宿七/叛笛参宿七

WHISTLE,00_0017,暗黑舞姬音响

WHISTLE,00_0018,护锁刃笛/护锁刃笛·加拉哈德

WHISTLE,00_0019,冻峰金属风琴/断崖金属风琴

WHISTLE,00_0020,虚无之弦/荆轲之暗琴

WHISTLE,00_0021,白炽笛加百列/炽光笛加百利

WHISTLE,00_0024,锁刃笛/锁刃笛·加拉哈德

WHISTLE,00_0025,Whistle_78

WHISTLE,00_0027,皇家琉璃铃

WHISTLE,01_0001,骨号角/硬骨号角

WHISTLE,01_0002,金属风笛/巨大风笛

WHISTLE,01_0004,音速号角

